bitcoin-wallet-7.44,BackupWalletDialogFragment$SuccessDialogFragment,Coordinator,wallet.ui.backup,,wallet.ui.backup.BackupWalletDialogFragment$SuccessDialogFragment
bitcoin-wallet-7.44,BackupWalletViewModel,Information Holder,wallet.ui.backup,,wallet.ui.backup.BackupWalletViewModel
bitcoin-wallet-7.44,FileAdapter,Structurer,wallet.ui.backup,,wallet.ui.backup.FileAdapter
bitcoin-wallet-7.44,ImportDialogButtonEnablerListener,Service Provider,wallet.ui.backup,,wallet.ui.backup.ImportDialogButtonEnablerListener
bitcoin-wallet-7.44,RestoreWalletDialogFragment,Interfacer,wallet.ui.backup,,wallet.ui.backup.RestoreWalletDialogFragment
bitcoin-wallet-7.44,RestoreWalletDialogFragment$FailureDialogFragment,Service Provider,wallet.ui.backup,,wallet.ui.backup.RestoreWalletDialogFragment$FailureDialogFragment
bitcoin-wallet-7.44,RestoreWalletDialogFragment$SuccessDialogFragment,Coordinator,wallet.ui.backup,,wallet.ui.backup.RestoreWalletDialogFragment$SuccessDialogFragment
bitcoin-wallet-7.44,RestoreWalletFromExternalActivity,Service Provider,wallet.ui.backup,,wallet.ui.backup.RestoreWalletFromExternalActivity
bitcoin-wallet-7.44,RestoreWalletViewModel,Information Holder,wallet.ui.backup,,wallet.ui.backup.RestoreWalletViewModel
bitcoin-wallet-7.44,BlockListAdapter,Structurer,wallet.ui.monitor,,wallet.ui.monitor.BlockListAdapter
bitcoin-wallet-7.44,BlockListAdapter$ListItem,Structurer,wallet.ui.monitor,,wallet.ui.monitor.BlockListAdapter$ListItem
bitcoin-wallet-7.44,BlockListAdapter$OnClickListener,Service Provider,wallet.ui.monitor,,wallet.ui.monitor.BlockListAdapter$OnClickListener
bitcoin-wallet-7.44,BlockListAdapter$ViewHolder,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.BlockListAdapter$ViewHolder
bitcoin-wallet-7.44,BlockListFragment,Interfacer,wallet.ui.monitor,,wallet.ui.monitor.BlockListFragment
bitcoin-wallet-7.44,BlockListViewModel,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.BlockListViewModel
bitcoin-wallet-7.44,BlockListViewModel$TransactionsLiveData,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.BlockListViewModel$TransactionsLiveData
bitcoin-wallet-7.44,NetworkMonitorActivity,Interfacer,wallet.ui.monitor,,wallet.ui.monitor.NetworkMonitorActivity
bitcoin-wallet-7.44,NetworkMonitorActivity$PagerAdapter,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.NetworkMonitorActivity$PagerAdapter
bitcoin-wallet-7.44,PeerListAdapter,Structurer,wallet.ui.monitor,,wallet.ui.monitor.PeerListAdapter
bitcoin-wallet-7.44,PeerListAdapter$ListItem,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.PeerListAdapter$ListItem
bitcoin-wallet-7.44,PeerListAdapter$ViewHolder,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.PeerListAdapter$ViewHolder
bitcoin-wallet-7.44,PeerListFragment,Interfacer,wallet.ui.monitor,,wallet.ui.monitor.PeerListFragment
bitcoin-wallet-7.44,PeerListViewModel,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.PeerListViewModel
bitcoin-wallet-7.44,PeerListViewModel$HostnamesLiveData,Information Holder,wallet.ui.monitor,,wallet.ui.monitor.PeerListViewModel$HostnamesLiveData
bitcoin-wallet-7.44,AboutFragment,Coordinator,wallet.ui.preference,,wallet.ui.preference.AboutFragment
bitcoin-wallet-7.44,AboutFragment$ApkHashFragment,Service Provider,wallet.ui.preference,,wallet.ui.preference.AboutFragment$ApkHashFragment
bitcoin-wallet-7.44,DiagnosticsFragment,Interfacer,wallet.ui.preference,,wallet.ui.preference.DiagnosticsFragment
bitcoin-wallet-7.44,ExtendedPublicKeyFragment,Interfacer,wallet.ui.preference,,wallet.ui.preference.ExtendedPublicKeyFragment
bitcoin-wallet-7.44,PreferenceActivity,Service Provider,wallet.ui.preference,,wallet.ui.preference.PreferenceActivity
bitcoin-wallet-7.44,ResolveDnsTask,Service Provider,wallet.ui.preference,,wallet.ui.preference.ResolveDnsTask
bitcoin-wallet-7.44,SettingsFragment,Interfacer,wallet.ui.preference,,wallet.ui.preference.SettingsFragment
bitcoin-wallet-7.44,CameraManager,Information Holder,wallet.ui.scan,,wallet.ui.scan.CameraManager
bitcoin-wallet-7.44,ScanActivity,Interfacer,wallet.ui.scan,,wallet.ui.scan.ScanActivity
bitcoin-wallet-7.44,ScanActivity$AutoFocusRunnable,Service Provider,wallet.ui.scan,,wallet.ui.scan.ScanActivity$AutoFocusRunnable
bitcoin-wallet-7.44,ScanActivity$WarnDialogFragment,Service Provider,wallet.ui.scan,,wallet.ui.scan.ScanActivity$WarnDialogFragment
bitcoin-wallet-7.44,ScanViewModel,Information Holder,wallet.ui.scan,,wallet.ui.scan.ScanViewModel
bitcoin-wallet-7.44,ScannerView,Interfacer,wallet.ui.scan,,wallet.ui.scan.ScannerView
bitcoin-wallet-7.44,DecodePrivateKeyTask,Service Provider,wallet.ui.send,,wallet.ui.send.DecodePrivateKeyTask
bitcoin-wallet-7.44,DeriveKeyTask,Service Provider,wallet.ui.send,,wallet.ui.send.DeriveKeyTask
bitcoin-wallet-7.44,FeeCategory,Information Holder,wallet.ui.send,,wallet.ui.send.FeeCategory
bitcoin-wallet-7.44,MaintenanceDialogFragment,Interfacer,wallet.ui.send,,wallet.ui.send.MaintenanceDialogFragment
bitcoin-wallet-7.44,MaintenanceDialogFragment$State,Information Holder,wallet.ui.send,,wallet.ui.send.MaintenanceDialogFragment$State
bitcoin-wallet-7.44,RaiseFeeDialogFragment,Interfacer,wallet.ui.send,,wallet.ui.send.RaiseFeeDialogFragment
bitcoin-wallet-7.44,RaiseFeeDialogFragment$State,Information Holder,wallet.ui.send,,wallet.ui.send.RaiseFeeDialogFragment$State
bitcoin-wallet-7.44,RaiseFeeViewModel,Information Holder,wallet.ui.send,,wallet.ui.send.RaiseFeeViewModel
bitcoin-wallet-7.44,RequestPaymentRequestTask,Service Provider,wallet.ui.send,,wallet.ui.send.RequestPaymentRequestTask
bitcoin-wallet-7.44,RequestPaymentRequestTask$BluetoothRequestTask,Service Provider,wallet.ui.send,,wallet.ui.send.RequestPaymentRequestTask$BluetoothRequestTask
bitcoin-wallet-7.44,RequestPaymentRequestTask$HttpRequestTask,Service Provider,wallet.ui.send,,wallet.ui.send.RequestPaymentRequestTask$HttpRequestTask
bitcoin-wallet-7.44,RequestPaymentRequestTask$ResultCallback,Service Provider,wallet.ui.send,,wallet.ui.send.RequestPaymentRequestTask$ResultCallback
bitcoin-wallet-7.44,SendCoinsActivity,Interfacer,wallet.ui.send,,wallet.ui.send.SendCoinsActivity
bitcoin-wallet-7.44,SendCoinsActivityViewModel,Information Holder,wallet.ui.send,,wallet.ui.send.SendCoinsActivityViewModel
bitcoin-wallet-7.44,SendCoinsFragment,Interfacer,wallet.ui.send,,wallet.ui.send.SendCoinsFragment
bitcoin-wallet-7.44,SendCoinsFragment$ReceivingAddressListener,Service Provider,wallet.ui.send,,wallet.ui.send.SendCoinsFragment$ReceivingAddressListener
bitcoin-wallet-7.44,SendCoinsFragment$ReceivingAddressViewAdapter,Service Provider,wallet.ui.send,,wallet.ui.send.SendCoinsFragment$ReceivingAddressViewAdapter
bitcoin-wallet-7.44,SendCoinsOfflineTask,Service Provider,wallet.ui.send,,wallet.ui.send.SendCoinsOfflineTask
bitcoin-wallet-7.44,SendCoinsViewModel,Information Holder,wallet.ui.send,,wallet.ui.send.SendCoinsViewModel
bitcoin-wallet-7.44,SendCoinsViewModel$State,Information Holder,wallet.ui.send,,wallet.ui.send.SendCoinsViewModel$State
bitcoin-wallet-7.44,SweepWalletActivity,Service Provider,wallet.ui.send,,wallet.ui.send.SweepWalletActivity
bitcoin-wallet-7.44,SweepWalletFragment,Interfacer,wallet.ui.send,,wallet.ui.send.SweepWalletFragment
bitcoin-wallet-7.44,SweepWalletFragment$FakeTransaction,Information Holder,wallet.ui.send,,wallet.ui.send.SweepWalletFragment$FakeTransaction
bitcoin-wallet-7.44,SweepWalletViewModel,Information Holder,wallet.ui.send,,wallet.ui.send.SweepWalletViewModel
bitcoin-wallet-7.44,SweepWalletViewModel$State,Information Holder,wallet.ui.send,,wallet.ui.send.SweepWalletViewModel$State
bitcoin-wallet-7.44,Assets,Service Provider,wallet.util,,wallet.util.Assets
bitcoin-wallet-7.44,Base43,Service Provider,wallet.util,,wallet.util.Base43
bitcoin-wallet-7.44,Bluetooth,Service Provider,wallet.util,,wallet.util.Bluetooth
bitcoin-wallet-7.44,CheatSheet,Service Provider,wallet.util,,wallet.util.CheatSheet
bitcoin-wallet-7.44,CrashReporter,Service Provider,wallet.util,,wallet.util.CrashReporter
bitcoin-wallet-7.44,CrashReporter$ExceptionHandler,Service Provider,wallet.util,,wallet.util.CrashReporter$ExceptionHandler
bitcoin-wallet-7.44,Crypto,Service Provider,wallet.util,,wallet.util.Crypto
bitcoin-wallet-7.44,Formats,Service Provider,wallet.util,,wallet.util.Formats
bitcoin-wallet-7.44,GenericUtils,Service Provider,wallet.util,,wallet.util.GenericUtils
bitcoin-wallet-7.44,Installer,Service Provider,wallet.util,,wallet.util.Installer
bitcoin-wallet-7.44,Iso8601Format,Service Provider,wallet.util,,wallet.util.Iso8601Format
bitcoin-wallet-7.44,MonetarySpannable,Service Provider,wallet.util,,wallet.util.MonetarySpannable
bitcoin-wallet-7.44,Nfc,Service Provider,wallet.util,,wallet.util.Nfc
bitcoin-wallet-7.44,OnFirstPreDraw,Service Provider,wallet.util,,wallet.util.OnFirstPreDraw
bitcoin-wallet-7.44,OnFirstPreDraw$Callback,Service Provider,wallet.util,,wallet.util.OnFirstPreDraw$Callback
bitcoin-wallet-7.44,Qr,Service Provider,wallet.util,,wallet.util.Qr
bitcoin-wallet-7.44,Toast,Service Provider,wallet.util,,wallet.util.Toast
bitcoin-wallet-7.44,ViewPagerTabs,Interfacer,wallet.util,,wallet.util.ViewPagerTabs
bitcoin-wallet-7.44,WalletUtils,Service Provider,wallet.util,,wallet.util.WalletUtils
bitcoin-wallet-7.44,WalletUtils$MonospaceSpan,Service Provider,wallet.util,,wallet.util.WalletUtils$MonospaceSpan
bitcoin-wallet-7.44,WholeStringBuilder,Service Provider,wallet.util,,wallet.util.WholeStringBuilder
bitcoin-wallet-7.44,,,data,wallet,wallet.data
bitcoin-wallet-7.44,,,offline,wallet,wallet.offline
bitcoin-wallet-7.44,,,service,wallet,wallet.service
bitcoin-wallet-7.44,,,wallet,,wallet
bitcoin-wallet-7.44,,,scan,wallet.ui,wallet.ui.scan
bitcoin-wallet-7.44,,,preference,wallet.ui,wallet.ui.preference
bitcoin-wallet-7.44,,,send,wallet.ui,wallet.ui.send
bitcoin-wallet-7.44,,,util,wallet,wallet.util
bitcoin-wallet-7.44,,,backup,wallet.ui,wallet.ui.backup
bitcoin-wallet-7.44,,,sample,wallet.integration,wallet.integration.sample
bitcoin-wallet-7.44,,,ui,wallet,wallet.ui
bitcoin-wallet-7.44,,,monitor,wallet.ui,wallet.ui.monitor
bitcoin-wallet-7.44,,,android,wallet.integration,wallet.integration.android
